종목구분,NO,시즌,라운드구분,라운드세부,일자, 요일구분,요일,채널구분,채널,남여구분,방송형태,홈,어웨이,시작시간,종료시간,방영길이,가구 시청률,케이블가구 시청률,개인 시청자수,MF2544,소속도시,구단홈구장
프로배구,1877,2007-2008,정규리그,3라운드,2008-01-09 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,도로공사,16:30:04,19:09:09,02:39:06,0.56256,0.66306,60749.0,11016.0,인천광역시,인천삼산월드체육관
프로배구,1878,2007-2008,정규리그,3라운드,2008-01-09 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,LIG손해보험,19:09:10,21:11:21,02:02:12,0.65909,0.8013,58863.0,15053.0,천안시,천안유관순체육관
프로배구,1879,2007-2008,정규리그,3라운드,2008-01-10 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,대한항공,상무,18:28:58,20:39:18,02:10:21,0.36487,0.41541,33269.0,4225.0,인천광역시,인천계양체육관
프로배구,1880,2007-2008,정규리그,3라운드,2008-01-12 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,상무,14:29:27,17:44:34,03:15:08,0.68947,0.78856,57635.0,15369.0,천안시,천안유관순체육관
프로배구,1881,2007-2008,정규리그,3라운드,2008-01-13 00:00:00,주말,일요일,케이블,KBS JOY,여자부,생방송,GS칼텍스,KT&G,16:03:03,18:33:28,02:30:26,0.02772,0.03041,3561.0,2136.0,서울특별시,장충체육관
프로배구,1882,2007-2008,정규리그,3라운드,2008-01-13 00:00:00,주말,일요일,지상파,KBS1,남자부,생방송,대한항공,삼성화재,13:19:51,15:40:36,02:20:46,4.56079,4.57675,529189.0,131678.0,인천광역시,인천계양체육관
프로배구,1883,2007-2008,정규리그,3라운드,2008-01-13 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,한국전력,13:30:05,15:31:56,02:01:52,0.29968,0.34327,45760.0,17356.0,,
프로배구,1884,2007-2008,정규리그,3라운드,2008-01-13 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,도로공사,현대건설,15:31:57,18:06:05,02:34:09,0.57252,0.69082,61173.0,6347.0,,
프로배구,1885,2007-2008,정규리그,3라운드,2008-01-15 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,현대건설,16:30:13,18:32:12,02:02:00,0.47969,0.54969,55679.0,4347.0,인천광역시,인천삼산월드체육관
프로배구,1886,2007-2008,정규리그,3라운드,2008-01-15 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,한국전력,18:32:13,20:56:59,02:24:47,0.49308,0.6113,46838.0,6044.0,천안시,천안유관순체육관
프로배구,1887,2007-2008,정규리그,3라운드,2008-01-16 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,도로공사,GS칼텍스,16:29:22,19:15:41,02:46:20,0.45538,0.50782,45576.0,7300.0,,
프로배구,1888,2007-2008,정규리그,3라운드,2008-01-16 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,대한항공,19:15:42,21:11:33,01:55:52,0.52028,0.58968,41160.0,3422.0,,
프로배구,1889,2007-2008,정규리그,3라운드,2008-01-17 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,상무,18:30:06,21:02:15,02:32:10,0.4855,0.57712,41541.0,4029.0,대전광역시,대전충무체육관
프로배구,1890,2007-2008,정규리그,3라운드,2008-01-19 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,상무,14:30:20,17:04:18,02:33:59,0.6149,0.69136,66386.0,16181.0,,
프로배구,1891,2007-2008,정규리그,3라운드,2008-01-20 00:00:00,주말,일요일,케이블,KBS JOY,여자부,생방송,현대건설,GS칼텍스,15:45:25,18:21:51,02:36:27,0.13338,0.11395,15417.0,4884.0,수원시,수원실내체육관
프로배구,1892,2007-2008,정규리그,3라운드,2008-01-20 00:00:00,주말,일요일,지상파,KBS1,남자부,생방송,삼성화재,현대캐피탈,13:18:43,15:47:38,02:28:56,5.53544,5.37242,600160.0,145422.0,대전광역시,대전충무체육관
프로배구,1893,2007-2008,정규리그,3라운드,2008-01-20 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,한국전력,대한항공,15:03:04,15:20:11,00:17:08,0.10071,0.12661,11747.0,8587.0,수원시,수원실내체육관
프로배구,1894,2007-2008,정규리그,3라운드,2008-01-20 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,KT&G,흥국생명,16:13:10,17:40:25,01:27:16,0.58101,0.65038,61082.0,14929.0,,
프로배구,1895,2007-2008,정규리그,4라운드,2008-01-23 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,도로공사,흥국생명,16:30:22,18:35:51,02:05:30,0.38995,0.47251,40092.0,5167.0,,
프로배구,1896,2007-2008,정규리그,4라운드,2008-01-23 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,KT&G,GS칼텍스,18:37:43,21:11:55,02:34:13,0.42375,0.49745,43990.0,3890.0,,
프로배구,1897,2007-2008,정규리그,4라운드,2008-01-24 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,현대건설,KT&G,16:29:47,19:06:57,02:37:11,0.46881,0.56343,47241.0,9178.0,수원시,수원실내체육관
프로배구,1898,2007-2008,정규리그,4라운드,2008-01-24 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,상무,19:06:58,20:51:04,01:44:07,0.45694,0.50828,35288.0,2584.0,천안시,천안유관순체육관
프로배구,1899,2007-2008,정규리그,4라운드,2008-01-25 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,도로공사,16:30:20,19:19:12,02:48:53,0.58358,0.67324,54144.0,11468.0,서울특별시,장충체육관
프로배구,1900,2007-2008,정규리그,4라운드,2008-01-25 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,한국전력,19:19:13,21:33:35,02:14:23,0.47301,0.56793,46893.0,10541.0,,
프로배구,1901,2007-2008,정규리그,4라운드,2008-01-26 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,대한항공,삼성화재,14:30:15,17:23:54,02:53:40,1.14596,1.30924,109896.0,29296.0,인천광역시,인천계양체육관
프로배구,1902,2007-2008,정규리그,4라운드,2008-01-26 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,현대건설,17:23:55,19:16:22,01:52:28,0.59245,0.63762,70887.0,14654.0,인천광역시,인천삼산월드체육관
프로배구,1903,2007-2008,정규리그,4라운드,2008-01-27 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,LIG손해보험,13:42:25,15:32:44,01:50:20,1.04389,1.18241,101659.0,21935.0,천안시,천안유관순체육관
프로배구,1904,2007-2008,정규리그,4라운드,2008-01-27 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,도로공사,KT&G,15:45:12,17:28:41,01:43:30,0.72403,0.87128,67316.0,13694.0,,
프로배구,1905,2007-2008,정규리그,4라운드,2008-01-28 00:00:00,주중,월요일,케이블,KBSN스포츠,여자부,생방송,현대건설,GS칼텍스,16:30:22,19:27:00,02:56:39,0.39235,0.47506,36030.0,5276.0,수원시,수원실내체육관
프로배구,1906,2007-2008,정규리그,4라운드,2008-01-28 00:00:00,주중,월요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,한국전력,19:27:01,21:12:08,01:45:08,0.36904,0.43645,33512.0,2844.0,대전광역시,대전충무체육관
프로배구,1907,2007-2008,정규리그,4라운드,2008-01-29 00:00:00,주중,화요일,케이블,KBS JOY,남자부,생방송,대한항공,상무,19:20:23,20:52:11,01:31:49,0.02692,0.0272,1924.0,0.0,인천광역시,인천계양체육관
프로배구,1908,2007-2008,정규리그,4라운드,2008-01-29 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,KT&G,16:30:00,18:58:45,02:28:46,0.6242,0.70572,56223.0,5038.0,인천광역시,인천삼산월드체육관
프로배구,1909,2007-2008,정규리그,4라운드,2008-01-30 00:00:00,주중,수요일,지상파,KBS1,여자부,생방송,흥국생명,KT&G,14:10:32,15:57:36,01:47:05,1.04405,0.91249,113613.0,5621.0,인천광역시,인천삼산월드체육관
프로배구,1910,2007-2008,정규리그,4라운드,2008-01-30 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,도로공사,현대건설,15:54:14,16:26:40,00:32:27,0.37094,0.4638,43164.0,13310.0,,
프로배구,1911,2007-2008,정규리그,4라운드,2008-01-30 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,한국전력,현대캐피탈,16:28:44,18:10:23,01:41:40,0.28191,0.35552,33590.0,2621.0,수원시,수원실내체육관
프로배구,1912,2007-2008,정규리그,4라운드,2008-01-31 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,GS칼텍스,16:30:05,18:32:08,02:02:04,0.3346,0.41077,32696.0,5141.0,인천광역시,인천삼산월드체육관
프로배구,1913,2007-2008,정규리그,4라운드,2008-01-31 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,대한항공,LIG손해보험,18:34:18,21:26:40,02:52:23,0.80815,0.97366,65004.0,5929.0,인천광역시,인천계양체육관
프로배구,1914,2007-2008,정규리그,5라운드,2008-02-01 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,KT&G,16:29:52,18:33:38,02:03:47,0.53436,0.64732,50388.0,2813.0,서울특별시,장충체육관
프로배구,1915,2007-2008,정규리그,4라운드,2008-02-01 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,상무,18:33:39,21:00:22,02:26:44,0.56377,0.66794,51109.0,934.0,대전광역시,대전충무체육관
프로배구,1916,2007-2008,정규리그,4라운드,2008-02-02 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,대한항공,한국전력,14:35:06,16:27:21,01:52:16,0.63861,0.67299,64263.0,5173.0,인천광역시,인천계양체육관
프로배구,1917,2007-2008,정규리그,5라운드,2008-02-02 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,도로공사,흥국생명,16:29:33,18:39:46,02:10:14,0.95048,1.04493,89633.0,11036.0,,
프로배구,1918,2007-2008,정규리그,4라운드,2008-02-03 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,현대캐피탈,13:30:36,16:00:47,02:30:12,1.153,1.28366,104926.0,17753.0,대전광역시,대전충무체육관
프로배구,1919,2007-2008,정규리그,5라운드,2008-02-03 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,현대건설,KT&G,16:02:25,18:27:15,02:24:51,0.73506,0.82502,80067.0,15973.0,수원시,수원실내체육관
프로배구,1920,2007-2008,정규리그,5라운드,2008-02-03 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,도로공사,GS칼텍스,18:28:12,20:39:23,02:11:12,0.38857,0.34697,44239.0,3571.0,,
프로배구,1921,2007-2008,정규리그,5라운드,2008-02-04 00:00:00,주중,월요일,케이블,KBSN스포츠,여자부,생방송,현대건설,흥국생명,16:30:15,19:18:12,02:47:58,0.58648,0.6676,55215.0,5341.0,수원시,수원실내체육관
프로배구,1922,2007-2008,정규리그,4라운드,2008-02-04 00:00:00,주중,월요일,케이블,KBSN스포츠,남자부,생방송,상무,LIG손해보험,19:19:23,21:44:28,02:25:06,0.52632,0.61977,45138.0,5082.0,,
프로배구,1923,2007-2008,정규리그,5라운드,2008-02-05 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,도로공사,KT&G,16:35:25,19:05:25,02:30:01,0.55882,0.61849,50228.0,6986.0,,
프로배구,1924,2007-2008,정규리그,4라운드,2008-02-05 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,한국전력,상무,19:07:32,21:16:24,02:08:53,0.42406,0.47679,32399.0,8245.0,수원시,수원실내체육관
프로배구,1925,2007-2008,정규리그,4라운드,2008-02-06 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,대한항공,현대캐피탈,13:35:07,16:30:59,02:55:53,1.28989,1.47739,127434.0,23688.0,인천광역시,인천계양체육관
프로배구,1926,2007-2008,정규리그,5라운드,2008-02-06 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,현대건설,GS칼텍스,16:32:10,18:12:58,01:40:49,0.63863,0.69934,70069.0,5619.0,수원시,수원실내체육관
프로배구,1927,2007-2008,정규리그,4라운드,2008-02-07 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,LIG손해보험,13:35:03,15:28:42,01:53:40,0.72325,0.8147,72652.0,16807.0,대전광역시,대전충무체육관
프로배구,1928,2007-2008,정규리그,5라운드,2008-02-07 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,KT&G,15:33:05,18:20:04,02:47:00,0.55367,0.59458,72320.0,21048.0,인천광역시,인천삼산월드체육관
프로배구,1929,2007-2008,정규리그,5라운드,2008-02-08 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,도로공사,현대건설,13:35:23,16:13:12,02:37:50,0.72682,0.80743,68636.0,8845.0,,
프로배구,1930,2007-2008,정규리그,5라운드,2008-02-08 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,GS칼텍스,16:14:58,18:41:52,02:26:55,0.70966,0.79127,68316.0,12028.0,인천광역시,인천삼산월드체육관
프로배구,1931,2007-2008,정규리그,5라운드,2008-02-10 00:00:00,주말,일요일,케이블,KBS JOY,남자부,생방송,LIG,삼성화재,13:45:21,15:28:12,01:42:52,0.05381,0.06444,4867.0,601.0,,
프로배구,1932,2007-2008,정규리그,6라운드,2008-02-10 00:00:00,주말,일요일,케이블,KBS JOY,여자부,생방송,한국도로공사,KT&G,15:45:28,17:50:22,02:04:55,0.15853,0.16284,14261.0,2988.0,김천시,김천실내체육관
프로배구,1933,2007-2008,정규리그,5라운드,2008-02-10 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,대한항공,13:31:01,16:36:00,03:05:00,1.19289,1.32061,132060.0,37421.0,천안시,천안유관순체육관
프로배구,1934,2007-2008,정규리그,6라운드,2008-02-10 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,GS칼텍스,16:37:40,18:20:58,01:43:19,0.98324,1.09013,112296.0,17428.0,인천광역시,인천삼산월드체육관
프로배구,1935,2007-2008,정규리그,5라운드,2008-02-12 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,대한항공,상무,18:30:10,20:54:57,02:24:48,0.44171,0.52696,36307.0,8541.0,인천광역시,인천계양체육관
프로배구,1936,2007-2008,정규리그,6라운드,2008-02-13 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,KT&G,현대건설,16:34:54,19:31:27,02:56:34,0.67189,0.77889,70039.0,7463.0,,
프로배구,1937,2007-2008,정규리그,5라운드,2008-02-13 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,한국전력,19:31:28,22:01:19,02:29:52,0.52211,0.59166,45425.0,4915.0,대전광역시,대전충무체육관
프로배구,1938,2007-2008,정규리그,6라운드,2008-02-14 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,도로공사,흥국생명,16:30:03,18:55:03,02:25:01,0.56705,0.69286,66947.0,10824.0,,
프로배구,1939,2007-2008,정규리그,5라운드,2008-02-14 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,현대캐피탈,18:55:55,21:58:42,03:02:48,0.80637,0.93696,77195.0,11881.0,,
프로배구,1940,2007-2008,정규리그,5라운드,2008-02-16 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,대한항공,한국전력,14:35:16,16:33:36,01:58:21,0.61809,0.69544,50811.0,12127.0,인천광역시,인천계양체육관
프로배구,1941,2007-2008,정규리그,6라운드,2008-02-16 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,현대건설,16:33:37,18:36:21,02:02:45,0.47456,0.52259,44011.0,2143.0,서울특별시,장충체육관
프로배구,1942,2007-2008,정규리그,5라운드,2008-02-17 00:00:00,주말,일요일,지상파,KBS1,남자부,생방송,현대캐피탈,삼성화재,13:20:48,14:57:14,01:36:27,5.06487,4.95295,555888.0,151189.0,천안시,천안유관순체육관
프로배구,1943,2007-2008,정규리그,5라운드,2008-02-17 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,상무,13:35:25,16:08:58,02:33:34,0.61494,0.73989,46829.0,6382.0,,
프로배구,1944,2007-2008,정규리그,6라운드,2008-02-17 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,KT&G,16:08:59,17:24:52,01:15:54,0.68635,0.81688,72660.0,10322.0,인천광역시,인천삼산월드체육관
프로배구,1945,2007-2008,정규리그,6라운드,2008-02-19 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,현대건설,흥국생명,16:30:30,19:17:54,02:47:25,0.5152,0.6154,46268.0,12183.0,수원시,수원실내체육관
프로배구,1946,2007-2008,정규리그,5라운드,2008-02-19 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,한국전력,현대캐피탈,19:20:31,21:14:57,01:54:27,0.19574,0.23639,17733.0,7061.0,수원시,수원실내체육관
프로배구,1947,2007-2008,정규리그,6라운드,2008-02-20 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,도로공사,16:30:18,18:51:10,02:20:53,0.34015,0.3726,27784.0,1103.0,서울특별시,장충체육관
프로배구,1948,2007-2008,정규리그,5라운드,2008-02-20 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,대한항공,LIG손해보험,18:51:11,20:51:03,01:59:53,0.68965,0.7606,54399.0,8977.0,인천광역시,인천계양체육관
프로배구,1949,2007-2008,정규리그,5라운드,2008-02-21 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,상무,18:31:21,20:30:44,01:59:24,0.53127,0.53719,40295.0,5042.0,대전광역시,대전충무체육관
프로배구,1950,2007-2008,정규리그,5라운드,2008-02-23 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,한국전력,LIG손해보험,14:36:37,17:02:06,02:25:30,0.49331,0.55018,48648.0,9750.0,수원시,수원실내체육관
프로배구,1951,2007-2008,정규리그,6라운드,2008-02-23 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,현대건설,도로공사,17:03:50,19:29:05,02:25:16,0.45228,0.51755,54760.0,5353.0,수원시,수원실내체육관
프로배구,1952,2007-2008,정규리그,5라운드,2008-02-24 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,대한항공,13:30:09,15:59:05,02:28:57,0.91725,1.07095,78430.0,29245.0,대전광역시,대전충무체육관
프로배구,1953,2007-2008,정규리그,6라운드,2008-02-24 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,KT&G,GS칼텍스,15:59:06,17:55:26,01:56:21,0.61613,0.75248,57827.0,8556.0,,
프로배구,1954,2007-2008,정규리그,6라운드,2008-02-26 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,현대건설,흥국생명,16:30:05,19:16:50,02:46:46,0.57484,0.68098,52840.0,7719.0,수원시,수원실내체육관
프로배구,1955,2007-2008,정규리그,6라운드,2008-02-26 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,한국전력,현대캐피탈,19:18:33,21:15:45,01:57:13,0.58689,0.66589,54835.0,10207.0,수원시,수원실내체육관
프로배구,1956,2007-2008,정규리그,6라운드,2008-02-27 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,KT&G,도로공사,16:35:01,19:17:20,02:42:20,0.40379,0.44485,33215.0,1369.0,,
프로배구,1957,2007-2008,정규리그,6라운드,2008-02-27 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,LIG손해보험,19:18:16,21:02:01,01:43:46,0.43306,0.45127,44137.0,9057.0,대전광역시,대전충무체육관
프로배구,1958,2007-2008,정규리그,6라운드,2008-02-28 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,대한항공,상무,18:30:17,21:17:33,02:47:17,0.53434,0.62802,49491.0,8810.0,인천광역시,인천계양체육관
프로배구,1959,2007-2008,정규리그,6라운드,2008-03-01 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,현대캐피탈,13:33:15,16:05:53,02:32:39,1.39435,1.63323,131029.0,39175.0,대전광역시,대전충무체육관
프로배구,1960,2007-2008,정규리그,6라운드,2008-03-01 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,KT&G,흥국생명,16:06:49,18:20:53,02:14:05,0.58441,0.67899,58291.0,7361.0,,
프로배구,1961,2007-2008,정규리그,6라운드,2008-03-02 00:00:00,주말,일요일,케이블,KBS JOY,남자부,생방송,한국전력,상무,13:52:29,15:53:23,02:00:55,0.126,0.111,13230.0,7102.0,수원시,수원실내체육관
프로배구,1962,2007-2008,정규리그,6라운드,2008-03-02 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,대한항공,13:31:07,15:36:37,02:05:31,0.64424,0.72121,60569.0,17241.0,,
프로배구,1963,2007-2008,정규리그,6라운드,2008-03-02 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,도로공사,GS칼텍스,15:36:38,18:20:35,02:43:58,0.66809,0.7421,59829.0,7345.0,,
프로배구,1964,2007-2008,정규리그,6라운드,2008-03-04 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,도로공사,현대건설,16:34:32,18:59:59,02:25:28,0.35713,0.43136,34102.0,4665.0,,
프로배구,1965,2007-2008,정규리그,6라운드,2008-03-04 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,한국전력,19:01:48,21:35:49,02:34:02,0.46293,0.51646,39189.0,3740.0,,
프로배구,1966,2007-2008,정규리그,6라운드,2008-03-05 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,KT&G,16:35:14,18:32:12,01:56:59,0.48569,0.52223,39829.0,2311.0,서울특별시,장충체육관
프로배구,1967,2007-2008,정규리그,6라운드,2008-03-05 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,대한항공,삼성화재,18:35:11,21:13:52,02:38:42,0.5114,0.54447,52887.0,12747.0,인천광역시,인천계양체육관
프로배구,1968,2007-2008,정규리그,6라운드,2008-03-06 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,상무,18:34:59,20:52:29,02:17:31,0.33747,0.30541,31028.0,2830.0,천안시,천안유관순체육관
프로배구,1969,2007-2008,정규리그,6라운드,2008-03-08 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,상무,14:34:53,16:38:50,02:03:58,0.43862,0.53943,36586.0,3498.0,대전광역시,대전충무체육관
프로배구,1970,2007-2008,정규리그,6라운드,2008-03-09 00:00:00,주말,일요일,케이블,KBS JOY,남자부,생방송,대한항공,한국전력,13:50:08,15:19:27,01:29:20,0.05328,0.06385,9031.0,6919.0,인천광역시,인천계양체육관
프로배구,1971,2007-2008,정규리그,6라운드,2008-03-09 00:00:00,주말,일요일,케이블,KBS JOY,여자부,생방송,GS칼텍스,현대건설,15:50:17,17:21:16,01:31:00,0.02058,0.02522,1644.0,1337.0,서울특별시,장충체육관
프로배구,1972,2007-2008,정규리그,6라운드,2008-03-09 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,LIG손해보험,13:30:19,15:39:08,02:08:50,0.72016,0.81773,63565.0,8538.0,천안시,천안유관순체육관
프로배구,1973,2007-2008,정규리그,6라운드,2008-03-09 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,도로공사,15:39:09,18:07:44,02:28:36,0.70957,0.81097,71811.0,14738.0,인천광역시,인천삼산월드체육관
프로배구,1974,2007-2008,정규리그,6라운드,2008-03-11 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,상무,18:35:54,21:07:06,02:31:13,0.58508,0.63637,46204.0,4553.0,,
프로배구,1975,2007-2008,정규리그,6라운드,2008-03-12 00:00:00,주중,수요일,케이블,KBS JOY,여자부,생방송,현대건설,KT&G,16:49:39,19:00:33,02:10:55,0.02555,0.03055,2298.0,774.0,수원시,수원실내체육관
프로배구,1976,2007-2008,정규리그,6라운드,2008-03-12 00:00:00,주중,수요일,케이블,KBS JOY,남자부,생방송,한국전력,삼성화재,19:15:05,20:51:22,01:36:18,0.00317,0.00166,518.0,118.0,수원시,수원실내체육관
프로배구,1977,2007-2008,정규리그,6라운드,2008-03-12 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,GS칼텍스,16:32:28,19:08:49,02:36:22,0.49575,0.58236,50134.0,8741.0,인천광역시,인천삼산월드체육관
프로배구,1978,2007-2008,정규리그,6라운드,2008-03-12 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,대한항공,19:09:33,22:01:17,02:51:45,0.71902,0.73752,64374.0,3693.0,천안시,천안유관순체육관
프로배구,1979,2007-2008,정규리그,7라운드,2008-03-15 00:00:00,주말,토요일,케이블,KBS JOY,남자부,생방송,대한항공,상무,14:50:11,16:21:10,01:31:00,0.06239,0.07489,4334.0,103.0,인천광역시,인천계양체육관
프로배구,1980,2007-2008,포스트시즌,PO,2008-03-15 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,KT&G,GS칼텍스,17:00:02,19:36:22,02:36:21,0.61215,0.66976,54967.0,7976.0,,
프로배구,1981,2007-2008,정규리그,7라운드,2008-03-16 00:00:00,주말,일요일,케이블,KBS JOY,남자부,생방송,현대캐피탈,한국전력,13:50:14,15:20:35,01:30:22,0.06635,0.0575,7429.0,3060.0,천안시,천안유관순체육관
프로배구,1982,2007-2008,포스트시즌,PO,2008-03-16 00:00:00,주말,일요일,지상파,KBS1,여자부,생방송,GS칼텍스,KT&G,13:21:31,14:57:41,01:36:11,3.44055,3.15287,346429.0,65384.0,서울특별시,장충체육관
프로배구,1983,2007-2008,정규리그,7라운드,2008-03-16 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,LIG손해보험,삼성화재,13:33:28,16:14:04,02:40:37,0.50727,0.52363,45806.0,6549.0,,
프로배구,1984,2007-2008,정규리그,7라운드,2008-03-18 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,상무,18:35:00,20:38:41,02:03:42,0.20036,0.2324,14843.0,656.0,천안시,천안유관순체육관
프로배구,1985,2007-2008,정규리그,7라운드,2008-03-19 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,대한항공,18:35:08,20:38:15,02:03:08,0.48837,0.5404,40341.0,5320.0,대전광역시,대전충무체육관
프로배구,1986,2007-2008,정규리그,7라운드,2008-03-20 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,한국전력,LIG손해보험,18:35:35,20:37:30,02:01:56,0.17825,0.18664,19071.0,963.0,수원시,수원실내체육관
프로배구,1987,2007-2008,포스트시즌,CH,2008-03-22 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,GS칼텍스,16:47:06,18:55:05,02:08:00,0.68121,0.76059,61714.0,10651.0,인천광역시,인천삼산월드체육관
